fecha,hora,dia_semana,linea,color_linea,estacion,latitud,longitud,pasajeros,saturacion
2026-01-04,14,Domingo,Plateada,#ADB5BD,Los Andes,-16.473496717103465,-68.15621338571067,211,24.8
2026-01-04,14,Domingo,Plateada,#ADB5BD,La Ceja,-16.501458013738027,-68.13354784174314,410,48.2
2026-01-04,15,Domingo,Plateada,#ADB5BD,El Alto Sur,-16.490870838589665,-68.14535119635295,323,38.0
2026-01-04,15,Domingo,Plateada,#ADB5BD,Senkata Plateada,-16.480669826453386,-68.14902602963873,176,20.7
2026-01-04,15,Domingo,Plateada,#ADB5BD,Los Andes,-16.473609474254502,-68.15652130964797,177,20.8
2026-01-04,15,Domingo,Plateada,#ADB5BD,La Ceja,-16.501360570529975,-68.13290581763411,360,42.4
2026-01-04,16,Domingo,Plateada,#ADB5BD,El Alto Sur,-16.489791401209658,-68.14529156095747,343,40.4
2026-01-04,16,Domingo,Plateada,#ADB5BD,Senkata Plateada,-16.48017560276461,-68.14971354140917,184,21.6
2026-01-04,16,Domingo,Plateada,#ADB5BD,Los Andes,-16.473610193184115,-68.15541323228437,215,25.3
2026-01-04,16,Domingo,Plateada,#ADB5BD,La Ceja,-16.501964934074817,-68.13258732917986,326,38.4
2026-01-04,17,Domingo,Plateada,#ADB5BD,El Alto Sur,-16.489478735821365,-68.14536810464097,476,56.0
2026-01-04,17,Domingo,Plateada,#ADB5BD,Senkata Plateada,-16.479296056919814,-68.15066676324004,285,33.5
2026-01-04,17,Domingo,Plateada,#ADB5BD,Los Andes,-16.47362470372192,-68.15526849566871,342,40.2
2026-01-04,17,Domingo,Plateada,#ADB5BD,La Ceja,-16.500196026441657,-68.13307209254396,496,58.4
2026-01-04,18,Domingo,Plateada,#ADB5BD,El Alto Sur,-16.4897293042391,-68.14430175320143,523,61.5
2026-01-04,18,Domingo,Plateada,#ADB5BD,Senkata Plateada,-16.479510240248295,-68.14994868970487,313,36.8
2026-01-04,18,Domingo,Plateada,#ADB5BD,Los Andes,-16.473259476708733,-68.15588281621203,316,37.2
2026-01-04,18,Domingo,Plateada,#ADB5BD,La Ceja,-16.50190084192855,-68.1332225204004,545,64.1
2026-01-04,19,Domingo,Plateada,#ADB5BD,El Alto Sur,-16.490033035223004,-68.14480797581588,349,41.1
2026-01-04,19,Domingo,Plateada,#ADB5BD,Senkata Plateada,-16.480896147103408,-68.15042536962075,242,28.5
2026-01-04,19,Domingo,Plateada,#ADB5BD,Los Andes,-16.47395780036745,-68.15564450076673,207,24.4
2026-01-04,19,Domingo,Plateada,#ADB5BD,La Ceja,-16.50124931540526,-68.13270107222307,393,46.2
2026-01-04,20,Domingo,Plateada,#ADB5BD,El Alto Sur,-16.49093903917996,-68.14524887106357,339,39.9
2026-01-04,20,Domingo,Plateada,#ADB5BD,Senkata Plateada,-16.48038072865321,-68.15097749536079,217,25.5
2026-01-04,20,Domingo,Plateada,#ADB5BD,Los Andes,-16.473816294494945,-68.15651806437617,195,22.9
2026-01-04,20,Domingo,Plateada,#ADB5BD,La Ceja,-16.501181023106554,-68.13329989923598,362,42.6
2026-01-04,21,Domingo,Plateada,#ADB5BD,El Alto Sur,-16.49018057824367,-68.14412675196557,211,24.8
2026-01-04,21,Domingo,Plateada,#ADB5BD,Senkata Plateada,-16.48022240677331,-68.14913646944211,119,14.0
2026-01-04,21,Domingo,Plateada,#ADB5BD,Los Andes,-16.47471520817669,-68.15588520554024,102,12.0
2026-01-04,21,Domingo,Plateada,#ADB5BD,La Ceja,-16.5017690173751,-68.13270629446248,172,20.2
2026-01-04,22,Domingo,Plateada,#ADB5BD,El Alto Sur,-16.49023533965045,-68.14408999032784,115,13.5
2026-01-04,22,Domingo,Plateada,#ADB5BD,Senkata Plateada,-16.48086506803179,-68.15013934759708,52,6.1
2026-01-04,22,Domingo,Plateada,#ADB5BD,Los Andes,-16.47444285750572,-68.1565114004793,53,6.2
2026-01-04,22,Domingo,Plateada,#ADB5BD,La Ceja,-16.501397077235485,-68.1333130303033,99,11.6
2026-01-05,5,Lunes,Plateada,#ADB5BD,El Alto Sur,-16.49025827982542,-68.14588939843523,94,11.1
2026-01-05,5,Lunes,Plateada,#ADB5BD,Senkata Plateada,-16.480931003033554,-68.14902797352613,43,5.1
2026-01-05,5,Lunes,Plateada,#ADB5BD,Los Andes,-16.47435126880243,-68.15687971344025,44,5.2
2026-01-05,5,Lunes,Plateada,#ADB5BD,La Ceja,-16.501401077955396,-68.13369401937999,83,9.8
2026-01-05,6,Lunes,Plateada,#ADB5BD,El Alto Sur,-16.49014101883039,-68.14496330499598,460,54.1
2026-01-05,6,Lunes,Plateada,#ADB5BD,Senkata Plateada,-16.480434409700567,-68.15006697544287,277,32.6
2026-01-05,6,Lunes,Plateada,#ADB5BD,Los Andes,-16.473533097906206,-68.15690073202073,265,31.2
2026-01-05,6,Lunes,Plateada,#ADB5BD,La Ceja,-16.5018275938985,-68.13253935841105,429,50.5
2026-01-05,7,Lunes,Plateada,#ADB5BD,El Alto Sur,-16.489611345766022,-68.14570327937302,1009,100.0
2026-01-05,7,Lunes,Plateada,#ADB5BD,Senkata Plateada,-16.479442377713813,-68.14909925834854,588,69.2
2026-01-05,7,Lunes,Plateada,#ADB5BD,Los Andes,-16.47336725816353,-68.15664167304416,627,73.8
2026-01-05,7,Lunes,Plateada,#ADB5BD,La Ceja,-16.50123627920313,-68.13233660790303,899,100.0
2026-01-05,8,Lunes,Plateada,#ADB5BD,El Alto Sur,-16.490543757940372,-68.14519317054908,1151,100.0
2026-01-05,8,Lunes,Plateada,#ADB5BD,Senkata Plateada,-16.47984318463173,-68.14927145897616,573,67.4
2026-01-05,8,Lunes,Plateada,#ADB5BD,Los Andes,-16.473897891206615,-68.15559351467508,655,77.1
2026-01-05,8,Lunes,Plateada,#ADB5BD,La Ceja,-16.500513091981272,-68.13231797971639,946,100.0
2026-01-05,9,Lunes,Plateada,#ADB5BD,El Alto Sur,-16.489144744957578,-68.14528185172797,824,96.9
2026-01-05,9,Lunes,Plateada,#ADB5BD,Senkata Plateada,-16.479206826289253,-68.14927178284755,556,65.4
2026-01-05,9,Lunes,Plateada,#ADB5BD,Los Andes,-16.473442425022547,-68.15670133108267,569,66.9
2026-01-05,9,Lunes,Plateada,#ADB5BD,La Ceja,-16.50003580518615,-68.13291833080717,785,92.4
2026-01-05,10,Lunes,Plateada,#ADB5BD,El Alto Sur,-16.490885464912747,-68.14581234945202,573,67.4
2026-01-05,10,Lunes,Plateada,#ADB5BD,Senkata Plateada,-16.480252016412475,-68.15016436083177,343,40.4
2026-01-05,10,Lunes,Plateada,#ADB5BD,Los Andes,-16.474040371739,-68.15651340989663,308,36.2
2026-01-05,10,Lunes,Plateada,#ADB5BD,La Ceja,-16.501433540525436,-68.13283152164693,603,70.9
2026-01-05,11,Lunes,Plateada,#ADB5BD,El Alto Sur,-16.489198470314133,-68.14408925141618,590,69.4
2026-01-05,11,Lunes,Plateada,#ADB5BD,Senkata Plateada,-16.480123725546846,-68.14934322538335,268,31.5
2026-01-05,11,Lunes,Plateada,#ADB5BD,Los Andes,-16.474021569155056,-68.15656939011961,317,37.3
2026-01-05,11,Lunes,Plateada,#ADB5BD,La Ceja,-16.501933152366128,-68.13394261576065,604,71.1
2026-01-05,12,Lunes,Plateada,#ADB5BD,El Alto Sur,-16.489320145785076,-68.14576672693758,716,84.2
2026-01-05,12,Lunes,Plateada,#ADB5BD,Senkata Plateada,-16.480071858253186,-68.14915761291974,503,59.2
2026-01-05,12,Lunes,Plateada,#ADB5BD,Los Andes,-16.474893914485218,-68.1550620566856,490,57.6
2026-01-05,12,Lunes,Plateada,#ADB5BD,La Ceja,-16.50137742034621,-68.13340773057503,867,100.0
2026-01-05,13,Lunes,Plateada,#ADB5BD,El Alto Sur,-16.49016548067811,-68.14445529618573,704,82.8
2026-01-05,13,Lunes,Plateada,#ADB5BD,Senkata Plateada,-16.480727667235854,-68.14947809617026,322,37.9
2026-01-05,13,Lunes,Plateada,#ADB5BD,Los Andes,-16.474754284992756,-68.15636791386747,349,41.1
2026-01-05,13,Lunes,Plateada,#ADB5BD,La Ceja,-16.500829634653872,-68.132463723683,607,71.4
2026-01-05,14,Lunes,Plateada,#ADB5BD,El Alto Sur,-16.489224184867616,-68.14413685847495,603,70.9
2026-01-05,14,Lunes,Plateada,#ADB5BD,Senkata Plateada,-16.48089301727634,-68.14967538445688,451,53.1
2026-01-05,14,Lunes,Plateada,#ADB5BD,Los Andes,-16.474692126058326,-68.15562626660571,351,41.3
2026-01-05,14,Lunes,Plateada,#ADB5BD,La Ceja,-16.501466757867373,-68.13370902335161,618,72.7
2026-01-05,15,Lunes,Plateada,#ADB5BD,El Alto Sur,-16.490477424391226,-68.14593782884064,710,83.5
2026-01-05,15,Lunes,Plateada,#ADB5BD,Senkata Plateada,-16.479351463176474,-68.14990428633072,333,39.2
2026-01-05,15,Lunes,Plateada,#ADB5BD,Los Andes,-16.47370365210436,-68.15589190465948,321,37.8
2026-01-05,15,Lunes,Plateada,#ADB5BD,La Ceja,-16.50060935687069,-68.13223354815199,565,66.5
2026-01-05,16,Lunes,Plateada,#ADB5BD,El Alto Sur,-16.49007133115331,-68.14580782354865,773,90.9
2026-01-05,16,Lunes,Plateada,#ADB5BD,Senkata Plateada,-16.48096920912316,-68.15000936728168,442,52.0
2026-01-05,16,Lunes,Plateada,#ADB5BD,Los Andes,-16.47474239198033,-68.15554561944869,445,52.4
2026-01-05,16,Lunes,Plateada,#ADB5BD,La Ceja,-16.501495675274985,-68.1337171664044,625,73.5
2026-01-05,17,Lunes,Plateada,#ADB5BD,El Alto Sur,-16.489713570315736,-68.1450655261895,860,100.0
2026-01-05,17,Lunes,Plateada,#ADB5BD,Senkata Plateada,-16.479515685138775,-68.15070036831025,471,55.4
2026-01-05,17,Lunes,Plateada,#ADB5BD,Los Andes,-16.474148380650888,-68.1552880360292,521,61.3
2026-01-05,17,Lunes,Plateada,#ADB5BD,La Ceja,-16.50164435890438,-68.13385203682634,883,100.0
2026-01-05,18,Lunes,Plateada,#ADB5BD,El Alto Sur,-16.490204812803615,-68.14515356526094,1031,100.0
2026-01-05,18,Lunes,Plateada,#ADB5BD,Senkata Plateada,-16.479162895511195,-68.15034940755834,468,55.1
2026-01-05,18,Lunes,Plateada,#ADB5BD,Los Andes,-16.473717777131828,-68.15610798919975,608,71.5
2026-01-05,18,Lunes,Plateada,#ADB5BD,La Ceja,-16.50162708660089,-68.1337703342326,851,100.0
2026-01-05,19,Lunes,Plateada,#ADB5BD,El Alto Sur,-16.48942345334337,-68.1440577662371,926,100.0
2026-01-05,19,Lunes,Plateada,#ADB5BD,Senkata Plateada,-16.480190049323546,-68.14941548981459,480,56.5
2026-01-05,19,Lunes,Plateada,#ADB5BD,Los Andes,-16.47391296674216,-68.15515991242916,520,61.2
2026-01-05,19,Lunes,Plateada,#ADB5BD,La Ceja,-16.501563467044186,-68.13334639951145,964,100.0
2026-01-05,20,Lunes,Plateada,#ADB5BD,El Alto Sur,-16.48902370764728,-68.1450494253622,677,79.6
2026-01-05,20,Lunes,Plateada,#ADB5BD,Senkata Plateada,-16.480553968753988,-68.14923911114573,313,36.8
2026-01-05,20,Lunes,Plateada,#ADB5BD,Los Andes,-16.473145960921,-68.15541138728258,384,45.2
2026-01-05,20,Lunes,Plateada,#ADB5BD,La Ceja,-16.501454733820832,-68.13350575865572,548,64.5
2026-01-05,21,Lunes,Plateada,#ADB5BD,El Alto Sur,-16.489246877591892,-68.14403217352904,326,38.4
2026-01-05,21,Lunes,Plateada,#ADB5BD,Senkata Plateada,-16.48090811876241,-68.15090507836915,204,24.0
2026-01-05,21,Lunes,Plateada,#ADB5BD,Los Andes,-16.47344604152496,-68.15670365981313,214,25.2
2026-01-05,21,Lunes,Plateada,#ADB5BD,La Ceja,-16.500346214394472,-68.13380115677501,317,37.3
2026-01-05,22,Lunes,Plateada,#ADB5BD,El Alto Sur,-16.489789271273498,-68.14434705405294,180,21.2
2026-01-05,22,Lunes,Plateada,#ADB5BD,Senkata Plateada,-16.480976894565895,-68.15048316710234,90,10.6
2026-01-05,22,Lunes,Plateada,#ADB5BD,Los Andes,-16.474814527027938,-68.15528972537383,115,13.5
2026-01-05,22,Lunes,Plateada,#ADB5BD,La Ceja,-16.500143111413017,-68.13278754875984,196,23.1
2026-01-06,5,Martes,Plateada,#ADB5BD,El Alto Sur,-16.490787430195248,-68.14436545865888,95,11.2
2026-01-06,5,Martes,Plateada,#ADB5BD,Senkata Plateada,-16.47928776934066,-68.14952732831064,45,5.3
2026-01-06,5,Martes,Plateada,#ADB5BD,Los Andes,-16.474322147590552,-68.15572146953889,57,6.7
2026-01-06,5,Martes,Plateada,#ADB5BD,La Ceja,-16.501990028738405,-68.13206815184778,96,11.3
2026-01-06,6,Martes,Plateada,#ADB5BD,El Alto Sur,-16.489675153730857,-68.1452923391379,457,53.8
2026-01-06,6,Martes,Plateada,#ADB5BD,Senkata Plateada,-16.480135295713005,-68.15039432118084,306,36.0
2026-01-06,6,Martes,Plateada,#ADB5BD,Los Andes,-16.47329080557477,-68.15631879883003,278,32.7
2026-01-06,6,Martes,Plateada,#ADB5BD,La Ceja,-16.500327029829727,-68.13363167003318,550,64.7
2026-01-06,7,Martes,Plateada,#ADB5BD,El Alto Sur,-16.489269648508564,-68.14531007852396,1246,100.0
2026-01-06,7,Martes,Plateada,#ADB5BD,Senkata Plateada,-16.479503480129118,-68.15085302823627,683,80.4
2026-01-06,7,Martes,Plateada,#ADB5BD,Los Andes,-16.474460460702492,-68.15544936127255,648,76.2
2026-01-06,7,Martes,Plateada,#ADB5BD,La Ceja,-16.501683671883274,-68.1324483621113,1227,100.0
2026-01-06,8,Martes,Plateada,#ADB5BD,El Alto Sur,-16.490758104561596,-68.1441773723383,1152,100.0
2026-01-06,8,Martes,Plateada,#ADB5BD,Senkata Plateada,-16.479465603470285,-68.15043999970007,668,78.6
2026-01-06,8,Martes,Plateada,#ADB5BD,Los Andes,-16.473269596812937,-68.15627225676019,635,74.7
2026-01-06,8,Martes,Plateada,#ADB5BD,La Ceja,-16.501462430884004,-68.13220901567637,1169,100.0
2026-01-06,9,Martes,Plateada,#ADB5BD,El Alto Sur,-16.48902959921521,-68.14411075449628,652,76.7
2026-01-06,9,Martes,Plateada,#ADB5BD,Senkata Plateada,-16.480173310814052,-68.15005234407579,319,37.5
2026-01-06,9,Martes,Plateada,#ADB5BD,Los Andes,-16.473110247809398,-68.15640936549165,416,48.9
2026-01-06,9,Martes,Plateada,#ADB5BD,La Ceja,-16.500109386798936,-68.13357028005646,737,86.7
2026-01-06,10,Martes,Plateada,#ADB5BD,El Alto Sur,-16.490126973106328,-68.14459342349672,562,66.1
2026-01-06,10,Martes,Plateada,#ADB5BD,Senkata Plateada,-16.480683702382663,-68.14929714016472,284,33.4
2026-01-06,10,Martes,Plateada,#ADB5BD,Los Andes,-16.474908843956392,-68.15648015854222,309,36.4
2026-01-06,10,Martes,Plateada,#ADB5BD,La Ceja,-16.501018125932987,-68.13318379238319,503,59.2
2026-01-06,11,Martes,Plateada,#ADB5BD,El Alto Sur,-16.490171686716675,-68.14450410925998,683,80.4
2026-01-06,11,Martes,Plateada,#ADB5BD,Senkata Plateada,-16.480390985933866,-68.14976104863077,320,37.6
2026-01-06,11,Martes,Plateada,#ADB5BD,Los Andes,-16.474001056972696,-68.15521781134755,363,42.7
2026-01-06,11,Martes,Plateada,#ADB5BD,La Ceja,-16.501809476400915,-68.13204948733149,624,73.4
2026-01-06,12,Martes,Plateada,#ADB5BD,El Alto Sur,-16.490095371912457,-68.14538247759754,822,96.7
2026-01-06,12,Martes,Plateada,#ADB5BD,Senkata Plateada,-16.480072200208102,-68.14956833997542,451,53.1
2026-01-06,12,Martes,Plateada,#ADB5BD,Los Andes,-16.473708775691527,-68.15534879521219,380,44.7
2026-01-06,12,Martes,Plateada,#ADB5BD,La Ceja,-16.501293823445298,-68.13324900918364,735,86.5
2026-01-06,13,Martes,Plateada,#ADB5BD,El Alto Sur,-16.490433209569794,-68.14514375904515,609,71.6
2026-01-06,13,Martes,Plateada,#ADB5BD,Senkata Plateada,-16.479657081527566,-68.14995815169455,379,44.6
2026-01-06,13,Martes,Plateada,#ADB5BD,Los Andes,-16.47422236992105,-68.15596495451925,420,49.4
2026-01-06,13,Martes,Plateada,#ADB5BD,La Ceja,-16.501279192023663,-68.13387866788193,580,68.2
2026-01-06,14,Martes,Plateada,#ADB5BD,El Alto Sur,-16.490360139367816,-68.14468223035527,623,73.3
2026-01-06,14,Martes,Plateada,#ADB5BD,Senkata Plateada,-16.480721482051433,-68.1495193828407,355,41.8
2026-01-06,14,Martes,Plateada,#ADB5BD,Los Andes,-16.473137835733244,-68.15597662924714,382,44.9
2026-01-06,14,Martes,Plateada,#ADB5BD,La Ceja,-16.50096303182593,-68.1339889947156,561,66.0
2026-01-06,15,Martes,Plateada,#ADB5BD,El Alto Sur,-16.489909877608056,-68.14497558397561,577,67.9
2026-01-06,15,Martes,Plateada,#ADB5BD,Senkata Plateada,-16.479215668243885,-68.14952663719794,306,36.0
2026-01-06,15,Martes,Plateada,#ADB5BD,Los Andes,-16.473306762780837,-68.15610106578603,344,40.5
2026-01-06,15,Martes,Plateada,#ADB5BD,La Ceja,-16.50107693120647,-68.1337679380247,493,58.0
2026-01-06,16,Martes,Plateada,#ADB5BD,El Alto Sur,-16.48913818254853,-68.14583276870613,612,72.0
2026-01-06,16,Martes,Plateada,#ADB5BD,Senkata Plateada,-16.480397372716876,-68.15044416887977,467,54.9
2026-01-06,16,Martes,Plateada,#ADB5BD,Los Andes,-16.47335776913599,-68.15509661086669,351,41.3
2026-01-06,16,Martes,Plateada,#ADB5BD,La Ceja,-16.500904085782075,-68.13295491750307,718,84.5
2026-01-06,17,Martes,Plateada,#ADB5BD,El Alto Sur,-16.49063747663216,-68.14467663951783,952,100.0
2026-01-06,17,Martes,Plateada,#ADB5BD,Senkata Plateada,-16.479972552683712,-68.15095646970539,592,69.6
2026-01-06,17,Martes,Plateada,#ADB5BD,Los Andes,-16.47372596930188,-68.15603655990789,502,59.1
2026-01-06,17,Martes,Plateada,#ADB5BD,La Ceja,-16.500283498402197,-68.13244708481122,1044,100.0
2026-01-06,18,Martes,Plateada,#ADB5BD,El Alto Sur,-16.489123582131967,-68.14476683863751,1069,100.0
2026-01-06,18,Martes,Plateada,#ADB5BD,Senkata Plateada,-16.480427793542425,-68.14964430445802,709,83.4
2026-01-06,18,Martes,Plateada,#ADB5BD,Los Andes,-16.47414105543828,-68.15680406233024,720,84.7
2026-01-06,18,Martes,Plateada,#ADB5BD,La Ceja,-16.501995725961027,-68.13284841141395,1251,100.0
2026-01-06,19,Martes,Plateada,#ADB5BD,El Alto Sur,-16.490285417984918,-68.14584372363882,928,100.0
2026-01-06,19,Martes,Plateada,#ADB5BD,Senkata Plateada,-16.480764061564656,-68.14987029121988,599,70.5
2026-01-06,19,Martes,Plateada,#ADB5BD,Los Andes,-16.47391040990555,-68.15622432784166,572,67.3
2026-01-06,19,Martes,Plateada,#ADB5BD,La Ceja,-16.500903728709535,-68.13217399000271,1043,100.0
2026-01-06,20,Martes,Plateada,#ADB5BD,El Alto Sur,-16.490543529585327,-68.14593669734879,620,72.9
2026-01-06,20,Martes,Plateada,#ADB5BD,Senkata Plateada,-16.48029045920183,-68.15084054474137,321,37.8
2026-01-06,20,Martes,Plateada,#ADB5BD,Los Andes,-16.474556801967918,-68.15513891598872,354,41.6
2026-01-06,20,Martes,Plateada,#ADB5BD,La Ceja,-16.501216819161385,-68.13216280329608,597,70.2
2026-01-06,21,Martes,Plateada,#ADB5BD,El Alto Sur,-16.4902693247734,-68.14478182237387,393,46.2
2026-01-06,21,Martes,Plateada,#ADB5BD,Senkata Plateada,-16.480608205831807,-68.15058983645328,237,27.9
2026-01-06,21,Martes,Plateada,#ADB5BD,Los Andes,-16.473552172020877,-68.15500647104439,238,28.0
2026-01-06,21,Martes,Plateada,#ADB5BD,La Ceja,-16.5008968985945,-68.1327728142807,437,51.4
2026-01-06,22,Martes,Plateada,#ADB5BD,El Alto Sur,-16.489591100477213,-68.14525155018353,205,24.1
2026-01-06,22,Martes,Plateada,#ADB5BD,Senkata Plateada,-16.47925988467263,-68.14941344160303,112,13.2
2026-01-06,22,Martes,Plateada,#ADB5BD,Los Andes,-16.47340019227037,-68.15692994411565,128,15.1
2026-01-06,22,Martes,Plateada,#ADB5BD,La Ceja,-16.501790755493282,-68.13326899606727,220,25.9
2026-01-07,5,Miércoles,Plateada,#ADB5BD,El Alto Sur,-16.48944918464646,-68.1459743445519,87,10.2
2026-01-07,5,Miércoles,Plateada,#ADB5BD,Senkata Plateada,-16.4795567064442,-68.14970669280947,50,5.9
2026-01-07,5,Miércoles,Plateada,#ADB5BD,Los Andes,-16.474117624119454,-68.15518206418751,54,6.4
2026-01-07,5,Miércoles,Plateada,#ADB5BD,La Ceja,-16.50080118071844,-68.13299788732904,92,10.8
2026-01-07,6,Miércoles,Plateada,#ADB5BD,El Alto Sur,-16.49095375012695,-68.14420779604104,499,58.7
2026-01-07,6,Miércoles,Plateada,#ADB5BD,Senkata Plateada,-16.479204187300724,-68.15003356034583,263,30.9
2026-01-07,6,Miércoles,Plateada,#ADB5BD,Los Andes,-16.473866776125707,-68.15567348710765,251,29.5
2026-01-07,6,Miércoles,Plateada,#ADB5BD,La Ceja,-16.501036105591428,-68.13209685840343,554,65.2
2026-01-07,7,Miércoles,Plateada,#ADB5BD,El Alto Sur,-16.48911566221964,-68.14509636473187,1038,100.0
2026-01-07,7,Miércoles,Plateada,#ADB5BD,Senkata Plateada,-16.47984818492187,-68.14927042402851,477,56.1
2026-01-07,7,Miércoles,Plateada,#ADB5BD,Los Andes,-16.473399847932498,-68.15585699648464,537,63.2
2026-01-07,7,Miércoles,Plateada,#ADB5BD,La Ceja,-16.50114788984714,-68.13231903424304,1034,100.0
2026-01-07,8,Miércoles,Plateada,#ADB5BD,El Alto Sur,-16.490158563942312,-68.14430889663393,991,100.0
2026-01-07,8,Miércoles,Plateada,#ADB5BD,Senkata Plateada,-16.4809712896177,-68.14932790902915,534,62.8
2026-01-07,8,Miércoles,Plateada,#ADB5BD,Los Andes,-16.47421007498143,-68.15620538710652,580,68.2
2026-01-07,8,Miércoles,Plateada,#ADB5BD,La Ceja,-16.501815786098387,-68.13364825681738,1000,100.0
2026-01-07,9,Miércoles,Plateada,#ADB5BD,El Alto Sur,-16.4896682115523,-68.14523156324908,800,94.1
2026-01-07,9,Miércoles,Plateada,#ADB5BD,Senkata Plateada,-16.47990925063665,-68.14960621825531,428,50.4
2026-01-07,9,Miércoles,Plateada,#ADB5BD,Los Andes,-16.47380326558303,-68.15672432878314,488,57.4
2026-01-07,9,Miércoles,Plateada,#ADB5BD,La Ceja,-16.500752032948476,-68.1329865256792,749,88.1
2026-01-07,10,Miércoles,Plateada,#ADB5BD,El Alto Sur,-16.489514913760427,-68.14440472083379,592,69.6
2026-01-07,10,Miércoles,Plateada,#ADB5BD,Senkata Plateada,-16.479932648107237,-68.14970645070447,293,34.5
2026-01-07,10,Miércoles,Plateada,#ADB5BD,Los Andes,-16.473710218740194,-68.15577610029794,267,31.4
2026-01-07,10,Miércoles,Plateada,#ADB5BD,La Ceja,-16.50139030289749,-68.13333137389736,575,67.6
2026-01-07,11,Miércoles,Plateada,#ADB5BD,El Alto Sur,-16.489259348423637,-68.14500210800766,542,63.8
2026-01-07,11,Miércoles,Plateada,#ADB5BD,Senkata Plateada,-16.48041221178561,-68.15030652842377,311,36.6
2026-01-07,11,Miércoles,Plateada,#ADB5BD,Los Andes,-16.474942566152247,-68.15581129681037,284,33.4
2026-01-07,11,Miércoles,Plateada,#ADB5BD,La Ceja,-16.50128350427127,-68.13292489746286,559,65.8
2026-01-07,12,Miércoles,Plateada,#ADB5BD,El Alto Sur,-16.490372603564772,-68.14405877646776,812,95.5
2026-01-07,12,Miércoles,Plateada,#ADB5BD,Senkata Plateada,-16.479684402298744,-68.15074703643855,447,52.6
2026-01-07,12,Miércoles,Plateada,#ADB5BD,Los Andes,-16.47466608748132,-68.15628118918025,402,47.3
2026-01-07,12,Miércoles,Plateada,#ADB5BD,La Ceja,-16.501327413797213,-68.13244150947452,697,82.0
2026-01-07,13,Miércoles,Plateada,#ADB5BD,El Alto Sur,-16.48994508574719,-68.144727412365,675,79.4
2026-01-07,13,Miércoles,Plateada,#ADB5BD,Senkata Plateada,-16.480479666236885,-68.15082926066962,411,48.4
2026-01-07,13,Miércoles,Plateada,#ADB5BD,Los Andes,-16.47416762561599,-68.15652850325365,474,55.8
2026-01-07,13,Miércoles,Plateada,#ADB5BD,La Ceja,-16.500343953040584,-68.13251309518442,703,82.7
2026-01-07,14,Miércoles,Plateada,#ADB5BD,El Alto Sur,-16.489143486785817,-68.1443239424439,627,73.8
2026-01-07,14,Miércoles,Plateada,#ADB5BD,Senkata Plateada,-16.479069383118873,-68.15066536662887,405,47.6
2026-01-07,14,Miércoles,Plateada,#ADB5BD,Los Andes,-16.474766313037666,-68.15533078568829,396,46.6
2026-01-07,14,Miércoles,Plateada,#ADB5BD,La Ceja,-16.50044446809966,-68.13354915048707,585,68.8
2026-01-07,15,Miércoles,Plateada,#ADB5BD,El Alto Sur,-16.489099451244133,-68.14492143641715,580,68.2
2026-01-07,15,Miércoles,Plateada,#ADB5BD,Senkata Plateada,-16.479866239707317,-68.15046024805329,311,36.6
2026-01-07,15,Miércoles,Plateada,#ADB5BD,Los Andes,-16.474330725542153,-68.15661209375847,321,37.8
2026-01-07,15,Miércoles,Plateada,#ADB5BD,La Ceja,-16.501746401956844,-68.13233865689816,527,62.0
2026-01-07,16,Miércoles,Plateada,#ADB5BD,El Alto Sur,-16.489372160278037,-68.14563164351526,678,79.8
2026-01-07,16,Miércoles,Plateada,#ADB5BD,Senkata Plateada,-16.480344172183234,-68.14985916972586,335,39.4
2026-01-07,16,Miércoles,Plateada,#ADB5BD,Los Andes,-16.473342310241993,-68.15669721289507,375,44.1
2026-01-07,16,Miércoles,Plateada,#ADB5BD,La Ceja,-16.50167750065402,-68.13275944572852,607,71.4
2026-01-07,17,Miércoles,Plateada,#ADB5BD,El Alto Sur,-16.49090679341471,-68.14406222645812,991,100.0
2026-01-07,17,Miércoles,Plateada,#ADB5BD,Senkata Plateada,-16.47998103037665,-68.15036746925304,640,75.3
2026-01-07,17,Miércoles,Plateada,#ADB5BD,Los Andes,-16.474008051787447,-68.15634897035612,629,74.0
2026-01-07,17,Miércoles,Plateada,#ADB5BD,La Ceja,-16.50073467924314,-68.13363099455262,944,100.0
2026-01-07,18,Miércoles,Plateada,#ADB5BD,El Alto Sur,-16.49056668948836,-68.14445271158553,1073,100.0
2026-01-07,18,Miércoles,Plateada,#ADB5BD,Senkata Plateada,-16.480105273313217,-68.15080831301246,646,76.0
2026-01-07,18,Miércoles,Plateada,#ADB5BD,Los Andes,-16.473771414942835,-68.1559615123164,543,63.9
2026-01-07,18,Miércoles,Plateada,#ADB5BD,La Ceja,-16.500110624930937,-68.13273521450785,1152,100.0
2026-01-07,19,Miércoles,Plateada,#ADB5BD,El Alto Sur,-16.49093509526637,-68.14417300216645,653,76.8
2026-01-07,19,Miércoles,Plateada,#ADB5BD,Senkata Plateada,-16.479985613750966,-68.15032231230722,421,49.5
2026-01-07,19,Miércoles,Plateada,#ADB5BD,Los Andes,-16.47317785702841,-68.1561084727651,362,42.6
2026-01-07,19,Miércoles,Plateada,#ADB5BD,La Ceja,-16.50133821685732,-68.1337564639025,743,87.4
2026-01-07,20,Miércoles,Plateada,#ADB5BD,El Alto Sur,-16.489363219678687,-68.14431952340874,662,77.9
